Pos	Jugador	Club	Puntos	Categoría	id_fetemba
3685	Teubal, Julian	Nikkei TDM	530	7	224
3686	Fenili, Marcos	Astros Tenis de Mesa	530	7	4317
3687	Del Roio, Agustin	Fenix	529	7	3693
3688	Albarracin, Thiago	EP 9 Hurlingham	529	7	4004
3689	Ubilla, Gabriel A.	Club Italiano JCPaz	529	7	4646
3690	Soñora, Hernan	Libre	528	7	2462
3691	Chang, Daniel	Comunidad China TdM	528	7	4327
3692	Alguacil, Cristian	Libre	527	7	2511
3693	Paladino, Martin	Ateneo de Versailles	527	7	2776
3694	Masedra, Alejandro	Estacion Ping Pong	527	7	3005
3695	Livia, Mario A.	UBA Exactas	527	7	4624
3696	Diaz Da Costa, Milton	Banco Nacion	527	7	4373
3697	Kovasic, Diego	La Legión TDM	526	7	2509
3698	Verona, Mariano	Ateneo de Versailles	525	7	3102
3699	Briones, Federico	Fenix	525	7	3138
3700	Cabezas, Rodrigo	Intendente Agüero	525	7	3163
3701	Tommasi ,Joaquin	Intendente Agüero	525	7	3164
3702	Diaz, Gabriel	La Legión TDM	525	7	3171
3703	Dorado Garcia, Alan Yael	La Legión TDM	525	7	3173
3704	Sequeira, Maximiliano	TMR	525	7	3234
3705	Loiseau Buchele, Amarinda	TMR	525	7	3241
3706	Gomez Kiss, Roman	Asoc. Yabrudense	525	7	3243
3707	Erlich, Thiago	Libre	525	7	3252
3708	Caracciolo, Fernando (F)	Rioja	525	7	3290
3709	Barrios, Diego A.	Club Italiano JCPaz	525	7	3826
3710	Villegas, Gustavo	Tigre TDM	525	7	3916
3711	Carlos, Franco	Club Urquiza	524	7	1735
3712	De Rovere, Leandro	Club Urquiza	524	7	1737
3713	Siderio, Alejandro	Top Minc	524	7	1988
3714	Garcia, Juan Manuel	Libre	524	7	731
3715	Ditzel, Trinidad	Oeste TDM	524	7	2185
3716	Peralta, Sebastian	Fenix	524	7	2251
3717	Bale, Leandro	Fenix	524	7	2253
3718	Crisanti, Francesco	Nichia Gakuin	524	7	2287
3719	Mac Dougall, Lautaro	Nichia Gakuin	524	7	2288
3720	Gonzalez, Javier P	Nichia Gakuin	524	7	2398
3721	Dorfman, Damian	Libre	524	7	2356
3722	Ferrari, Alberto	Peretz	524	7	2447
3723	Maeto, Sinei	Peretz	524	7	2448
3724	Vizgarra, Gustavo	Peretz	524	7	2450
3725	Hernandez, Mariano	Peretz	524	7	2451
3726	Hernandez, Andres	Peretz	524	7	2452
3727	Vizgarra, Lucas	Peretz	524	7	2454
3728	Poncini, Claudio	Peretz	524	7	2455
3729	Baez, Veronica	Peretz	524	7	2457
3730	Villavicencio, Hernan	Libre	524	7	2487
3731	Higa, Luisa	Libre	524	7	2488
3732	Freytes, Esteban	Libre	524	7	2533
3733	Caro Langwagen, Fabrizio	Club Urquiza	524	7	2586
3734	Buquete, Lautaro	Top Minc	524	7	2652
3735	Gomez, Raul Ariel	Nichia Gakuin	524	7	1440
3736	Brith Castellan, Santiago	Zenit	524	7	2658
3737	Poli, Canela	Fenix	524	7	2732
3738	Markowickz Almao Sira, Edgardo	Nichia Gakuin	524	7	2790
3739	Rama, Marcela	Top Minc	524	7	2799
3740	Sorroza, Gabriela	Top Minc	524	7	2800
3741	Guzmán Dorado, Jessica Briyitt	Nichia Gakuin	524	7	2805
3742	Gil, Eva Mariana	Nichia Gakuin	524	7	2808
3743	Wu, Marcos	Nichia Gakuin	524	7	2851
3744	Wu, Luciana	Nichia Gakuin	524	7	2855
3745	Aufiero, Santiago	Padilla	524	7	3204
3746	Sztrum, José	La Legión TDM	523	7	1875
3747	Agostinelli, Marcos	Libre	523	7	2461
3748	Tortella, Gabriel A.	Fenix	523	7	2583
3749	Yakes Heredia, Emma	Libre	523	7	3045
3750	Gallegos, Pablo	Social Club TDM	523	7	3483
3751	Gonzalez Castro, Daniel	Libre	522	7	2254
3752	Coronio, Sergio S.	Adrogue Sith Spin	522	7	3088
3753	Medve, Fabrizio	TMR	522	7	4216
3754	Avila, Emanuel	Zenit	522	7	4237
3755	Huertas Bustos, Lucia	Asoc. Yabrudense	522	7	3540
3756	Zuriaga, Alejo	Peñarol	521	7	1769
3757	Mellado, Ricardo	Oeste TDM	521	7	2178
3758	Okuyama, Matias	Peretz	521	7	2456
3759	Esposito, Sebastian	Libre	521	7	2517
3760	Vilela, Damian	Torre Tanque TDM	521	7	2895
3761	Yamamoto, Isao Dante	CTDM Nizetich	521	7	3047
3762	Rolando, Juan	Libre	521	7	3699
3763	Perello, Mauricio	San Lorenzo	521	7	3880
3764	Grynszpan, Mariano	Ferrocarril Oeste	521	7	4085
3765	Morales, Sofia I.	Social Club TDM	521	7	4300
3766	Lamanna, Lucio	Torre Tanque TDM	521	7	4471
3767	Valanci, Leticia	Spin TDM	520	7	2260
3768	Marini, Eduardo	Ferrocarril Oeste	520	7	2505
3769	Dell'Era, Maria Laura	Club Urquiza	520	7	3757
3770	Mastromarino, Diego	San Lorenzo	520	7	3879
3771	Cruz Muñoz, Martina	Spin TDM	520	7	1782
3772	Fiol, Jaime	Atlanta	519	7	2013
3773	Sabater, Sebastian	Fenix	519	7	2250
3774	Coria, Walter O.	Estacion Ping Pong	519	7	2996
3775	Seculini, Nicolas A.	Adrogue Sith Spin	519	7	4028
3776	Carrizo, Sergio	ONG Volver a Jugar	519	7	4536
3777	Sanchez Alberti, Andres	TMR	519	7	4714
3778	Pipkin, Damian	Estacion Ping Pong	518	7	3124
3779	Molina, Tomas	Fenix	518	7	3523
3780	Sada, Martin N.	Asoc. Yabrudense	518	7	3558
3781	Serrano, Gustavo	Ateneo de Versailles	518	7	404
3782	Schildknecht, Fernando	Padilla	517	7	469
3783	Yamaguchi, Patricia	Peñarol	517	7	1918
3784	Pascual, Facundo	Padilla	517	7	2414
3785	Sigot, Jonatan	CAVA	517	7	3993
3786	Zamprano, Juan Pablo	Social Club TDM	517	7	4741
3787	Umana, Federico	Nichia Gakuin	517	7	2946
3788	Graciano, Claudio	Peñarol	516	7	2862
3789	Egües, Javier M.	Club 4F	516	7	4416
3790	Tula, Lucas	Peñarol	515	7	2340
3791	Selmi, Leonardo	Club Urquiza	515	7	2438
3792	Garcia, Pablo Alejandro	Adrogue Sith Spin	515	7	2674
3793	Paiz Belforte, Facundo	Arg Takkyu	515	7	2784
3794	Ter Meulen, Alejandro	Bersie TDM	515	7	3841
3795	Blanco, Daniel	Club Urquiza	513	7	216
3796	Negreti, Héctor	U.V.V.A.	513	7	1717
3797	Palma, Mailen	Nikkei TDM	513	7	2243
3798	Tejero, Walter A	U.V.V.A.	513	7	2440
3799	Nesis, Manuel	Atlanta	513	7	2483
3800	Iglesias, Juan Jose	CTDM Nizetich	513	7	3014
3801	Alzaibar, Catriel	CASA de Padua	513	7	4104
3802	Kamarauskas, Rodolfo	CAVA	512	7	643
3803	Guillemete, Santiago	Libre	512	7	2346
3804	Vargas, Bruno	Libre	512	7	2515
3805	Burlone, Patricio	Libre	512	7	2825
3806	Rugel, Jose Antonio	River Plate	512	7	2925
3807	Boero, Leonardo	Libre	512	7	4037
3808	Siciliano, Kiara	Def. Santos Lugares	512	7	4431
3809	Bordenave, Carlos	Nikkei TDM	511	7	2071
3810	Hikari Biorci, Sebastian	Nichia Gakuin	511	7	2284
3811	Perez, Hernan J.	U.V.V.A.	511	7	2526
3812	Faranca, Santiago	Social Club TDM	511	7	3829
3813	Perez, Miguel	Libre	510	7	1718
3814	Miranda, Milagros	La Huella	510	7	2297
3815	Violante Gimenez, Franco	Ferrocarril Oeste	510	7	2291
3816	Marti, Bautista	Gimnasty	510	7	2820
3817	Ricchezza, Sergio	Peñarol	510	7	2865
3818	Taago Maehira, Tobias N.	Nichia Gakuin	510	7	2936
3819	Galuzzi, Franco A	Ferrocarril Oeste	509	7	2134
3820	Roldan, Nestor O.	Adrogue Sith Spin	509	7	3086
3821	Ricciardi, Hernan M.	Jorge Newbery TDM	509	7	3560
3822	Modarelli, Gonzalo	Fulgor Villa Crespo	509	7	2955
3823	Ricchezza, Brian	Peñarol	508	7	2864
3824	Garcia, Ezequiel	Torre Tanque TDM	508	7	3781
3825	Laperie Buchbinder, Raquel	Macabi	507	7	2753
3826	Kyung, Marcos A.	Ateneo de Versailles	507	7	3802
3827	Montaño, Carlos	Spin TDM	507	7	3821
3828	Acuña, Nicolas	Peretz	506	7	2499
3829	Bellande, Monserrat	Nichia Gakuin	506	7	2854
3830	Lopez, Santiago	U.V.V.A.	506	7	3845
3831	Silva, Maximiliano	San Lorenzo	505	7	2640
3832	Roccatagliata, Lautaro	CEDIMA	505	7	3307
3833	Aranguren, Miguel	Spin TDM	505	7	3888
3834	Capurro, Juan	Libre	504	7	1708
3835	Burman, Ariel	La Legión TDM	504	7	2258
3836	Unterkircher, Alexandre	La Legión TDM	504	7	2502
3837	Mendez, Nelson	CEDIMA	504	7	2627
3838	Mendoza, Franco	GTM	504	7	3153
3839	Blaustein, Sebastian	Sociedad Hebraica	504	7	3410
3840	Pasculli, Sergio N.	Torre Tanque TDM	504	7	261
3841	Arstein Pueyo, Maximiliano	Fulgor Villa Crespo	504	7	4655
3842	Buchbinder, Carlos D.	Macabi	503	7	2752
3843	Belsito, Martin	CASA de Padua	503	7	3054
3844	Raldolky, Rosa K.	Atlanta	502	7	2167
3845	Morales, Agustin	Fenix	502	7	2547
3846	Valentini, Valentino	Circulo Campano	502	7	2700
3847	Carballa Gioa, Bautista	Ferrocarril Oeste	502	7	3890
3848	Grandi, Luciano	Torre Tanque TDM	502	7	4390
3849	Pegolo, Aylen	Libre	501	7	2626
3850	Saporiti, Augusto J.	Club Urquiza	501	7	3041
3851	Anriquez, David	TMR	501	7	3238
3852	Lizzi, Ezequiel	U.V.V.A.	501	7	3843
3853	Millan, Ruben	Atlanta	501	7	3782
3854	Ramirez, Edgardo	Libertad	500	7	527
3855	Zetune, Leonel	Macabi	500	7	1667
3856	Diz, Jorge Alejandro	Libre	500	7	1698
3857	Enriquez, Ricardo	Libre	500	7	1712
3858	Luna, Diego	Libre	500	7	1715
3859	Turnes, Guillermo	Libre	500	7	1722
3860	Reyes, Gabriel	Libre	500	7	1723
3861	Ramirez, Pablo	Libre	500	7	1727
3862	Kopuchian, Carolina	Libre	500	7	1761
3863	Ustariz, Gustavo	Alvear Club	500	7	1853
3864	Galante, Javier	Ateneo de Versailles	500	7	1933
3865	Estigarribia, Víctor	Ateneo de Versailles	500	7	1953
3866	Bertodato, Pablo Adrián	Ateneo de Versailles	500	7	1955
3867	Yoshida, Leslie	Atlanta	500	7	1956
3868	Gomel, Liora	Atlanta	500	7	1957
3869	Kuitca, Rony Ezequiel	Atlanta	500	7	1961
3870	Reisenman, Marcos Daniel	Atlanta	500	7	1962
3871	Reisenman, Brenda Cindy	Atlanta	500	7	1963
3872	Raichijk, Daniel Lázaro	Atlanta	500	7	1964
3873	Daicz, Laura	Atlanta	500	7	1966
3874	Horrisberger, Oscar	Atlanta	500	7	1967
3875	Carro, Juan Carlos	Atlanta	500	7	1968
3876	Sacramento, Roberto Luis	Atlanta	500	7	1972
3877	Ledesma, Julián	Libre	500	7	1984
3878	Martino, Mateo	La Legión TDM	500	7	851
3879	Birembaum, Simon	Nikkei TDM	500	7	2073
3880	Birembaum, Felipe	Nikkei TDM	500	7	2074
3881	Ponce, Guillermo	Nikkei TDM	500	7	2075
3882	Ruggieri, Juan	Nikkei TDM	500	7	2080
3883	Arilla, Guido	Nikkei TDM	500	7	2081
3884	Socolovsky, Alexis	La Legión TDM	500	7	2084
3885	Sierra, Matias Juan	Ateneo de Versailles	500	7	2088
3886	Cerdeira, Hernan	Ateneo de Versailles	500	7	2090
3887	Trufelman, Walter Javier	Ateneo de Versailles	500	7	2093
3888	Bonarrigo, Marcelo Leandro	Ateneo de Versailles	500	7	2098
3889	Portesani, Raul Marcos	Ateneo de Versailles	500	7	2099
3890	Karelitz, Ivan	Ateneo de Versailles	500	7	2100
3891	Slucki, Alejo Daniel	Atlanta	500	7	2101
3892	Lopez Molina, Diego Enrique	Atlanta	500	7	2102
3893	Gonzalez, Flavio Patricio	Atlanta	500	7	2103
3894	Mastroleo, Ignacio	Atlanta	500	7	2104
3895	Faivovich, Julian	Atlanta	500	7	2105
3896	Toscano, Mario Miguel	Atlanta	500	7	2106
3897	Steiman, Heriberto Benjamin	Atlanta	500	7	2109
3898	Dayan, Lucas	Atlanta	500	7	2110
3899	Gameroff, Santiago	Atlanta	500	7	2111
3900	Fefer, Sergio Alejandro	Atlanta	500	7	2112
3901	Sesia, Omar Armando	Atlanta	500	7	2113
3902	Merkier, Ioel	Atlanta	500	7	2115
3903	Constenla, Juan Carlos	Ateneo de Versailles	500	7	2117
3904	Campilongo, Nicolas	Libre	500	7	2118
3905	Merlo, Gaston	La Legión TDM	500	7	2124
3906	Lusin, Emiliano	La Legión TDM	500	7	2125
3907	Aisenberg, Hernan	San Lorenzo	500	7	2127
3908	Salcedo, Elvis	La Legión TDM	500	7	2128
3909	Fernandez Costen, Javier	La Legión TDM	500	7	2130
3910	Papadopulos, Kevin F	Ateneo de Versailles	500	7	2138
3911	Belter, Jose Luis	Ateneo de Versailles	500	7	2139
3912	Calabrese, Damian	Atlanta	500	7	2141
3913	Zolldan, Pablo	CAVA	500	7	2149
3914	Peñate, Geronimo	Tigre TDM	500	7	2158
3915	Gonzalez, Facundo	Tigre TDM	500	7	2159
3916	Ledesma, Nicolas	Tigre TDM	500	7	2160
3917	Montes, Uriel	Tigre TDM	500	7	2161
3918	Vignolo, Lucio	Tigre TDM	500	7	2162
3919	Martinez, Alejandro	Tigre TDM	500	7	2163
3920	Guardia, Juan	CEDIMA	500	7	2170
3921	Lucero, Leonel	CASA de Padua	500	7	2172
3922	Vega Castro, Jhonny	CASA de Padua	500	7	2174
3923	Peyrano, Ezequiel	Oeste TDM	500	7	2182
3924	Benitez, Brian	Oeste TDM	500	7	2184
3925	Diaz, Cristian	Oeste TDM	500	7	2188
3926	Lamm, Esteban	Arg Takkyu	500	7	2197
3927	Lombardo, Mario	Libertad	500	7	2201
3928	Ding, Kevin	Libre	500	7	2241
3929	Ganbotti, Leonardo	Nikkei TDM	500	7	2244
3930	Fisher, Brian	GTM	500	7	2266
3931	Spadoni, Federico	GTM	500	7	2268
3932	Avendaño, Guillermo	Ateneo de Versailles	500	7	2271
3933	Ruiz, Aquiles N	Gimnasty	500	7	2275
3934	Fadel, Marcos	GTM	500	7	2278
3935	Latini, Carlos	Libre	500	7	2280
3936	Moreno, Simon	Nichia Gakuin	500	7	2283
3937	Murdocca, Nicolas A	CAVA	500	7	2079
3938	Rodriguez, Carlos L	Lourdes	500	7	2316
3939	Goldberg, Facundo	Macabi	500	7	2337
3940	Avendaño, Alexis U	Ateneo de Versailles	500	7	2390
3941	Almanza, Jorge H	Ateneo de Versailles	500	7	2393
3942	Vazquez, Florencia A.	La Huella	500	7	2402
3943	Bolaño, Franco	La Huella	500	7	2403
3944	Rodriguez, Nicolas	La Huella	500	7	2404
3945	Fontenla, Andres E	Ateneo de Versailles	500	7	2420
3946	Colman, Miguel Alberto	Padilla	500	7	2329
3947	Esmerian, Ezequiel	Padilla	500	7	2338
3948	Monte, Sebastian A	Rioja	500	7	2292
3949	Suau, Miguel	Oeste TDM	500	7	2378
3950	Jara, Alexis	Oeste TDM	500	7	2426
3951	Silva, Facundo	Libre	500	7	2433
3952	Lerner, Ariel	Macabi	500	7	2435
3953	Levin, Valeria	Macabi	500	7	2436
3954	Dellisola, Lautaro	Zenit	500	7	2439
3955	Hernandez, Alexis	Peretz	500	7	2453
3956	Yañez, Nahuel	Libre	500	7	2466
3957	Elsztain, Alejandro	Libre	500	7	2470
3958	Rubin, Fernando S	Libre	500	7	2471
3959	Czarny, Natalio	Libre	500	7	2472
3960	Kusneras, Silvina	Libre	500	7	2473
3961	Gyukits, Ignacio	Peñarol	500	7	2481
3962	Cabaña, Lucas	Libre	500	7	2493
3963	Jamilis, Netanel	Libre	500	7	2434
3964	Taddeo, Pablo	Libre	500	7	2477
3965	Palomeque, Mario	La Legión TDM	500	7	2510
3966	Acosta, Marcelo	Oeste TDM	500	7	2516
3967	Idiarte, Mirta N.	La Legión TDM	500	7	2601
3968	Cruz, Roberto	Zenit	500	7	2659
3969	Depino, Omar	Zenit	500	7	2661
3970	Halblaub, Braian	Zenit	500	7	2662
3971	Ruiz, Sergio	Zenit	500	7	2669
3972	Ghiazza, Andres	La Legión TDM	500	7	2703
3973	Paredes, Joaquin E.	San Lorenzo	500	7	2724
3974	Jakiszczyk, Adrian R.	Rioja	500	7	2728
3975	Agote Robertson, Ignacio	Tigre TDM	500	7	2743
3976	Saire, Daniel R.	Atlanta	500	7	2746
3977	Lucuix, Joaquin	Atlanta	500	7	2748
3978	Wildau, Erika A.	Atlanta	500	7	2750
3979	Mollo, Martiniano	Atlanta	500	7	2755
3980	Catalano, Luciano F.	Atlanta	500	7	2758
3981	Artus, Andrea N.	Atlanta	500	7	2759
3982	Teicher, Ariel	Atlanta	500	7	2761
3983	Vega Tabachnik, Caetano	Atlanta	500	7	2762
3984	Seoane, Juan Carlos	Ateneo de Versailles	500	7	2764
3985	Gasparini, Miguel Angel	Ateneo de Versailles	500	7	2766
3986	Jamani, Moises D.	Ateneo de Versailles	500	7	2770
3987	Spighich, Agustin T.	Ateneo de Versailles	500	7	2773
3988	Guerreiro, Lucas G.	Ateneo de Versailles	500	7	2777
3989	Matarrese, Franco	Ateneo de Versailles	500	7	2780
3990	Lima, Sergio	Cedem nº 2	500	7	2792
3991	Basma, Candela	CEDIMA	500	7	2802
3992	Feser, Franco N.	Padilla	500	7	2824
3993	Lujan Gazia, Agustin	Arg Takkyu	500	7	2836
3994	Cayetá, Daniela	La Huella	500	7	2838
3995	Echandi, Iara	La Huella	500	7	2839
3996	Lepez, Martina	La Huella	500	7	2840
3997	Rueda, Julieta	La Huella	500	7	2841
3998	Serrano, Abril	La Huella	500	7	2842
3999	Diaz, Abril	La Huella	500	7	2843
4000	Parodi, Damian	La Huella	500	7	2844
4001	Jimenez, Priscila	La Huella	500	7	2845
4002	Santa Cruz, Lujan	La Huella	500	7	2846
4003	Nakagama, Aline Yukie	CTDM Nizetich	500	7	2847
4004	Celaya Llamosas, Camilo	Libre	500	7	2848
4005	Rust, Fabrizio	Libre	500	7	2849
4006	Ibarra, Brenda	Libre	500	7	2850
4007	Wu, Olimpio	Nichia Gakuin	500	7	2853
4008	Ophir, Amitai A.	Atlanta	500	7	2871
4009	Joab, Ernesto	U.V.V.A.	500	7	2876
4010	Benenati, Lucas	Zenit	500	7	2890
4011	De Sancho, Diego	Zenit	500	7	2892
4012	Amarilla, Norberto J.	Libre	500	7	2894
4013	Fraga, Valentino B.	Top Minc	500	7	2901
4014	Basso, Santiago	Gimnasty	500	7	2907
4015	D'Annunzio, Valentino	CTDM Nizetich	500	7	3061
4016	D'Annunzio, Alejo	CTDM Nizetich	500	7	3062
4017	Acuña, Hugo A.	Social Club TDM	500	7	3066
4018	Equiza, Myriam	Def. Santos Lugares	500	7	3075
4019	Castiglioni, Ariel	Ateneo de Versailles	500	7	3096
4020	Zelazny, Federico	Ateneo de Versailles	500	7	3099
4021	Banegaz ,Thiago	Ateneo de Versailles	500	7	3100
4022	Telao Guerreros, Lucas	Ateneo de Versailles	500	7	3105
4023	Sancha, Alejandro	Ateneo de Versailles	500	7	3106
4024	Weckesser, Diego	Ateneo de Versailles	500	7	3107
4025	Argüelles, Álvaro Ricard	Atlanta	500	7	3114
4026	Hochman, Gustavo	Atlanta	500	7	3117
4027	Suarez Battan, Juan	Atlanta	500	7	3121
4028	Mon, Gonzalo	Fenix	500	7	3140
4029	Mansilla, Gaston	GTM	500	7	3154
4030	Dalessandro, Franco	GTM	500	7	#N/A
4031	Larraburu, Sebastián	Intendente Agüero	500	7	3162
4032	Parodi, Leonardo	La Huella	500	7	3165
4033	Fernandez Bueno, Emilio	Libre	500	7	3194
4034	Djemdjemian, Ariel	Peñarol	500	7	3212
4035	Grillo, Alejandro	Peñarol	500	7	3213
4036	Varela, Mariano	Peñarol	500	7	3214
4037	Boraso, Juan Pablo	Tigre TDM	500	7	3221
4038	Bortoni, Melanie	Tigre TDM	500	7	3227
4039	Andrada, Patricia Beat	Tigre TDM	500	7	3229
4040	Fafian, Santino	TMR	500	7	3235
4041	Loiseau, Marcelo	TMR	500	7	3242
4042	Gonzalez, Daniel	Oeste TDM	500	7	3263
4043	Waldhuter, Gabriel	Estacion Ping Pong	500	7	3282
4044	Davidovich, Hernan	Sociedad Hebraica	500	7	3416
4045	Lochbaum, Federico	Libre	500	7	3420
4046	Riveros, Sabrina	Libre	500	7	3421
4047	Martinez, Julieta	Libre	500	7	3422
4048	Lamdam Ordas, Humberto	Libre	500	7	3424
4049	Corra Nassar, Shadia	Libre	500	7	3425
4050	Veron, Gonzalo	Def. Santos Lugares	500	7	3426
4051	Heinze, Tomas	Def. Santos Lugares	500	7	3427
4052	Machado Pacheco, Carla	Def. Santos Lugares	500	7	3428
4053	Bonini, Roman	CASA de Padua	500	7	3441
4054	Suarez Sosa, Diego	La Legión TDM	500	7	3446
4055	Perez, Mario A.	Lourdes	500	7	3447
4056	Palavecino, Ximena	Padilla	500	7	3453
4057	Teijeiro Bourse, Christian	CASA de Padua	500	7	3454
4058	Lerer Squarzon, Juan Ignacio	Torre Tanque TDM	500	7	3455
4059	Cagnones, Leonel	Social Club TDM	500	7	3456
4060	Pratone, Enzo	CASA de Padua	500	7	3458
4061	Harari Nahen, Betina	Sociedad Hebraica	500	7	3464
4062	Perlov, Mauricio	Sociedad Hebraica	500	7	3465
4063	Mombru, Juan Pablo	Def. Santos Lugares	500	7	3485
4064	Capone Walfisch, Thiago	Estacion Ping Pong	500	7	3486
4065	Gordon Stern, Mariela	Social Club TDM	500	7	3489
4066	Correa, Franco	Libre	500	7	3492
4067	Chanquia, Patricio	Padilla	500	7	3493
4068	Silva Formento, Lautaro	Estacion Ping Pong	500	7	3498
4069	Silva Formento, Franco	Estacion Ping Pong	500	7	3499
4070	Kalomiris, Lucas	Libre	500	7	3504
4071	Antunez, Franco	CASA de Padua	500	7	3507
4072	Siverino, Fernando	Club Urquiza	500	7	3513
4073	Buitron, Damian	CASA de Padua	500	7	3525
4074	Burgaña, Juan Marcos	Libre	500	7	3532
4075	Caputto, Gerardo O.	Libre	500	7	3533
4076	Pauletic, Gustavo D.	Libre	500	7	3534
4077	Lagoria, Carlos	Asoc. Yabrudense	500	7	3538
4078	Campodonico, Diego C.	Atlanta	500	7	3550
4079	Nacul, Nestor	Atlanta	500	7	3556
4080	Martinez, Diego	Jorge Newbery TDM	500	7	3569
4081	Bustamante, Carlos	Jorge Newbery TDM	500	7	3575
4082	Zugman, Matias	Sociedad Hebraica	500	7	3582
4083	Zugman, Adrian	Sociedad Hebraica	500	7	3583
4084	Curatelli, Ariel	Inst.Atlet. Cultural	500	7	3639
4085	Rodriguez, Felipe	Libertad	500	7	3722
4086	Di Giovanni, Hernan	Bersie TDM	500	7	3725
4087	Mansilla, Jesus	CASA de Padua	500	7	3731
4088	Solano, Lautaro	CASA de Padua	500	7	3732
4089	Clementin, Cesar	CASA de Padua	500	7	3733
4090	Perez, Carlos E.	Nikkei TDM	500	7	3734
4091	Campos, Jose Maria	Estacion Ping Pong	500	7	3748
4092	Bugliot, Iñaqui	Inst.Atlet. Cultural	500	7	3764
4093	Rodriguez, Ivan	La Legión TDM	500	7	3767
4094	Oviedo, Hector	Adrogue Sith Spin	500	7	3798
4095	Nuñez, Valentino	Libre	500	7	3804
4096	Abrigo, Rodrigo	Torre Tanque TDM	500	7	3807
4097	Joseph, Roberto	Libre	500	7	3808
4098	Dellanna, Facundo	Peñarol	500	7	3827
4099	Rodriguez, Leandro	Peñarol	500	7	3831
4100	Ordoñez Mejias, Juan Enrique	Ateneo de Versailles	500	7	3833
4101	Barrientos Santacruz, Nelson	Ateneo de Versailles	500	7	3835
4102	Occhi, Franco	Bersie TDM	500	7	3840
4103	Koch, Santiago	U.V.V.A.	500	7	3850
4104	Cayeta, Daniela	La Huella	500	7	3852
4105	Majul, Daniel	Jorge Newbery TDM	500	7	3867
4106	Perez, Diego	Jorge Newbery TDM	500	7	3868
4107	Mola, Mariano	Tigre TDM	500	7	3779
4108	Perazoli, Stefano	Ateneo de Versailles	500	7	3806
4109	Santillan, Mariano	Ferrocarril Oeste	500	7	3869
4110	Muñoz, Marcos A	Ferrocarril Oeste	500	7	3872
4111	Meckievi, Lautaro	Circulo Campano	500	7	4472
4112	Parodi, Gustavo	TMR	499	7	2239
4113	Hormeche, Adriana	Nichia Gakuin	499	7	2257
4114	Cohen, Ariel	Libre	499	7	2469
4115	Miñones, Ramiro	Fenix	499	7	2548
4116	Pages, Santiago	Libre	499	7	2620
4117	Duduletz, Roy	U.V.V.A.	499	7	3844
4118	Soplan, Pablo	Boca Juniors	499	7	4760
4119	Galarce, Lucas	Def. Santos Lugares	498	7	2382
4120	Rogovsky, Liliana	Sociedad Hebraica	498	7	2474
4121	Dolcet, Luciano D	Lourdes	498	7	2546
4122	Cuenca, Roy	Arg Takkyu	498	7	3432
4123	Wibrat, Ezequiel	Jorge Newbery TDM	498	7	3685
4124	Fortunato, Ivan	Jorge Newbery TDM	498	7	3863
4125	Panero, Nicolas	Def. Santos Lugares	498	7	3809
4126	Bonnin, Marta Beatriz	Peretz	497	7	2634
4127	Jarkowski, Ivan	Atlanta	497	7	2754
4128	Soldi, Daniel M.	Gimnasty	497	7	3058
4129	Szwarc, Uriel	Peñarol	497	7	2959
4130	Reiners, Joaquin	Boca Juniors	497	7	4173
4131	Menin, Felipe	Tigre TDM	497	7	4713
4132	Avila, Maria Luz	Zenit	497	7	2192
4133	Taborda, Matías	Libre	496	7	1721
4134	Lezcano, RIcardo J	Ateneo de Versailles	496	7	2137
4135	Diaz, Armando	La Legión TDM	496	7	2687
4136	Agrelo Brito, Luis E.	Atlanta	496	7	3547
4137	Gamarra, Mario	Jorge Newbery TDM	496	7	3683
4138	Aguilar Diaz, Jefferson	Spin TDM	496	7	3755
4139	Lerman, Fernando	Fenix	495	7	2252
4140	Poupat, Jose	San Lorenzo	495	7	2500
4141	Roman, Gonzalo	Libre	495	7	3311
4142	Israelit, Diego	Sociedad Hebraica	495	7	3402
4143	Marana, Mauricio	CASA de Padua	495	7	3442
4144	Zolkwer, Luca	Atlanta	495	7	3897
4145	Lacoa, Esteban	Zenit	495	7	2664
4146	Garcia, Rodrigo	Nikkei TDM	494	7	2083
4147	Orrego, Dylan	Rioja	494	7	2294
4148	Korniansky, Shai	Libre	494	7	2476
4149	De Bonis, Hernan	U.V.V.A.	494	7	2525
4150	Espinosa Chila, Favio	La Legión TDM	494	7	2686
4151	Sanchez, Gustavo F.	Libre	494	7	2711
4152	Ramirez, Cristino A.	Atlanta	494	7	2747
4153	Berardi, Leon	Arg Takkyu	494	7	2833
4154	Aleman, Yoel	Jorge Newbery TDM	494	7	3682
4155	Martinez, Santiago	Peñarol	494	7	3686
4156	Lamas, Mariano D.	San Lorenzo	493	7	4233
4157	Giovini, Juan	Tigre TDM	492	7	2153
4158	Lopez, Walter	Studio Ping Pong	492	7	2898
4159	Lindenboim Manera, Valentina	Macabi	492	7	2937
4160	Botros, Emanuel	Adrogue Sith Spin	492	7	3089
4161	Curak, Gaston	Atlanta	492	7	3127
4162	Taborda, Luciano G.	Libre	492	7	3271
4163	Buitron, Agustin	CASA de Padua	492	7	3740
4164	Lopez Lange, Santiago	U.V.V.A.	492	7	3849
4165	Prendes, Gonzalo	Club 4F	492	7	4438
4166	Meisegeier, Damian	Ateneo de Versailles	491	7	2140
4167	Aidelman, Simon	Atlanta	491	7	2757
4168	Bernardou Fellay, Sergio	Ateneo de Versailles	491	7	2771
